,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,WORDS,DIVERSITY,LENGTH,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X,Plot,Rated,Response,Language,Title,Country,Writer,Metascore,imdbRating,Director,Released,Year,Awards,Runtime,Poster,imdbVotes,imdbID,Actors1,Actors2,Genre1,Genre2
Electricity 2014.txt,-1.43039409819,-0.621935047185,0.0809623944975,-1.70095708475,-1.95384418965,-1.20309384553,-0.962515305494,-2.02357026818,1.00361335111,-2.34550242535,-0.51495250343,1.49606392448,0.364069159217,1.97019391513,1.85448241659,0.187495894416,0.267226186598,0.591733911577,-0.557804520107,-1.71072217492,-0.149322316623,1.22784094429,-1.11090241901,0.00322831328783,-0.309325313496,2.10079207477,1.07027221621,-0.64207115532,0.343304305604,0.406340247871,-0.553108569796,-0.271190254056,-1.06449807561,0.171574927187,-0.453153652537,-0.162624728905,0.368005937337,-0.506460698848,1.15044561761,0.322142966358,0.806653751319,-0.662905592572,-1.05728862079,0.555220958505,A journey seen through the eyes of a young woman with epilepsy that brings extraordinary hallucinations as she searches for her long lost brother.,,True,English,Electricity,UK,"Joe Fisher (screenplay), Joe Fisher, Ray Robinson (novel), Ray Robinson (voice over writer)",,6.0,Bryn Higgins,12 Dec 2014,2014,,96.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwMTI3MTk4ODReQTJeQWpwZ15BbWU4MDU4NTUyNjMx._V1_SX300.jpg,546,tt2936470,Paul Anderson, Lenora Crichlow,Drama,Drama
In Search of a Midnight Kiss 2007.txt,-0.0388138722262,0.586607162565,0.472674681819,-1.07379957102,-1.04158086978,-0.998923110683,-0.932440240576,-0.514074241787,0.419042655127,-0.383148871667,0.22715924953,0.917726063996,0.392680677633,1.33166576767,0.963689679039,-0.616713689787,-0.0463040647039,0.67014976992,-0.0727474210908,-1.15251123655,-0.166389744797,0.43402137835,-0.648778670438,-0.678019731787,0.376826542034,0.885750276958,-0.298433812349,-0.329092692729,0.689946152113,0.450243812543,1.31829420695,-1.25062319743,-1.04559519293,0.1374777506,-0.634834849307,-0.312247667471,1.02474525579,-0.0828486353895,0.307303902846,0.0508773005572,0.217786243365,-0.0813671518392,0.0847203473353,0.76931266604,"Broke and alone on New Year's Eve, Wilson just wants to spend the rest of a very bad year in bed. But, when his best friend convinces him to post a personal ad, he meets a woman bent on finding the right guy to be with at midnight.",,True,English,In Search of a Midnight Kiss,USA,Alex Holdridge,64.0,7.3,Alex Holdridge,01 Aug 2008,2007,4 wins.,90.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMzMyMTY2M15BMl5BanBnXkFtZTcwNzQ1Mzc3MQ@@._V1_SX300.jpg,"7,227",tt0989000,Scoot McNairy, Sara Simmonds,Comedy, Romance
Where the Red Fern Grows 2003.txt,0.0714152194734,0.783595339857,-1.1347082018,1.71301686268,0.744237468585,-0.5685600094,-0.117609756909,1.52120519094,-0.996542388483,1.12387349966,0.62125261521,-1.11738239862,-0.750665501767,-1.28339997248,0.392684189924,-0.284269422219,1.0618388076,0.513553929305,-0.62838322277,-0.240771415958,0.0882232258241,1.2135011152,-1.28200228484,-0.98975072903,-0.0170928048466,-1.60229670853,-1.01274554818,-0.264806102372,1.07427757782,-1.20574996745,-0.431916392174,0.601919572856,0.793728132433,0.438071528863,0.0698863629705,0.164133203859,-0.878016266385,1.49212112391,0.569539508866,-0.228860122464,-0.575357053735,1.40890409263,-0.00458274951614,-0.466014085375,Where the Red Fern Grows is the heartwarming and adventurous tale for all ages about a young boy and his quest for his own red-bone hound hunting dogs.,G,True,English,Where the Red Fern Grows,USA,"Wilson Rawls (based on the novel ""Where The Red Fern Grows"" as written and told by), Douglas C. Stewart (screenplay), Eleanor Lamb (screenplay), Douglas C. Stewart",,6.9,Norman Tokar,21 Jun 1974,1974,,97.0,http://ia.media-imdb.com/images/M/MV5BMTk0OTQwNTQyMl5BMl5BanBnXkFtZTcwNjA4MTQyMQ@@._V1_SX300.jpg,"2,287",tt0072402,James Whitmore, Beverly Garland,Drama, Family
Fantastic Voyage 1966.txt,0.42906745396,-0.0560212577725,2.18106237567,0.298898188373,0.459460754897,2.2918834813,0.414906498689,-0.600651200752,-0.5205062037,1.23529119062,0.135793767708,-0.588853153651,-1.0670239325,-0.563666105124,-1.10769811579,0.21269504305,-2.15544705312,-0.473535117117,-0.681337305739,0.223799887754,0.185495097432,-1.6213075691,1.04181531231,1.38995127103,-0.674055545551,1.52746160856,-0.121074114152,0.921237531626,-2.61478980599,1.2801754226,-0.787001753361,1.01168703018,1.06805154413,-0.00811221298035,-0.10784666276,1.36949855892,-0.336913767977,0.608771641453,-0.326375665217,-0.633286905303,-1.10174165016,0.364422948201,0.437812123558,-0.570143832166,"A scientist is nearly assassinated. In order to save him, a submarine is shrunken to microscopic size and injected into his blood stream with a small crew. Problems arise almost as soon as they enter the bloodstream.",PG,True,English,Fantastic Voyage,USA,"Harry Kleiner (screenplay), David Duncan (adaptation), Otto Klement (story), Jerome Bixby (story)",,6.8,Richard Fleischer,24 Aug 1966,1966,Won 2 Oscars. Another 2 wins & 6 nominations.,100.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3Mjk5MDM3OF5BMl5BanBnXkFtZTcwOTYwNzY0MQ@@._V1_SX300.jpg,"13,293",tt0060397,Stephen Boyd, Raquel Welch,Adventure, Family
Ecstasy 2011.txt,-0.224416953624,-0.76339722713,0.443372015253,-0.463194912136,0.536651853414,0.383671794188,0.599436268995,-0.123340907146,0.600751315177,-1.28150187307,0.463018704545,0.493085439357,1.19274100735,0.810388249605,0.0207199040424,0.772838676779,-0.506024818194,0.507641808449,0.950661374634,0.485822100447,0.479190615975,-1.09731462026,0.875090854846,1.32507773839,0.650801697126,0.977129554809,0.855183711229,-0.640395321599,-0.313670690214,-0.527987082975,-0.463307996569,0.380524696549,0.762467391913,0.993244997051,-0.0735907704163,0.451072130129,-1.55910335386,0.840293636321,0.787366796161,-0.255408790457,0.920888399365,1.02083826606,-0.0495696115723,-0.955791512529,Small drug smuggler from Scotland is trying to figure out his way through life until he meets beautiful girl from Canada who seeks a change after bad relationship she just got out of it.,,True,English,Ecstasy,"Canada, UK","Rob Heydon (screenplay), Ben Tucker (screenplay), Matt MacLennan (additional scenes), Paul McCafferty (additional scenes), Irvine Welsh (based on a book by), Matt MacLennan (story editor)",,5.1,Rob Heydon,20 Nov 2012,2011,5 wins & 5 nominations.,99.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMzg0Mjg2NV5BMl5BanBnXkFtZTcwODkwNzAyNw@@._V1_SX300.jpg,"1,531",tt1809287,Adam Sinclair, Kristin Kreuk,Drama, Romance
Kiss of Death 1995.txt,-1.85956902633,-1.72221828956,-1.37717369351,1.53249883889,-0.211875358492,0.49553956631,0.0435429087781,0.975239412163,2.01521960371,-1.43861162673,0.085294869574,-1.09264700782,-1.31256795913,-1.36515281981,0.144474673169,-2.25968258145,1.80389868975,-0.839428659311,-1.73719844971,1.4916260457,1.35283163037,1.91067740334,-0.82847294037,-0.629810374955,-1.40271116005,-1.53682052939,-0.0393221092694,-1.0810918342,1.46445130101,-1.24831175314,-0.210888620246,-0.66538692903,-1.32530586295,-0.436848494322,-0.343580529185,-0.480921019516,0.952698280485,-0.527923914078,-0.556214124249,-1.05589540277,0.767570973428,1.0803583027,0.614830358685,-0.418423551507,A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.,R,True,English,Kiss of Death,USA,"Eleazar Lipsky (story), Ben Hecht, Charles Lederer, Richard Price (screenplay)",,5.9,Barbet Schroeder,21 Apr 1995,1995,1 nomination.,101.0,https://images-na.ssl-images-amazon.com/images/M/MV5BOTY2MTMyMjM0OV5BMl5BanBnXkFtZTcwNzQ0OTUyMQ@@._V1_SX300.jpg,"14,353",tt0113552,David Caruso, Samuel L. Jackson,Action, Crime
Camp Nowhere 1994.txt,-0.891172292269,0.24360253055,-0.609187968977,1.29029879981,-0.396995035532,-0.292262125255,-0.383166592981,0.202730555978,-0.22851293374,0.319173581987,0.116823419942,-0.594197872157,-1.54886423107,-0.617447116268,0.599760258327,-0.799332873532,1.05925313705,-0.179779772607,-1.65818790667,-0.529441040466,0.632543956806,1.04213493033,-1.56108120572,-0.82614393895,-0.132722206113,-0.88040085866,0.0536709236255,0.0616868513976,0.261834304491,0.390570158324,1.05352403546,-0.0850724873073,-0.826353258883,-1.43879582016,1.15181481169,-1.0721070458,1.06803293009,0.511291007634,-1.28720071891,-0.73037790605,-1.35372877651,-0.957536799271,0.354440687205,0.345267178388,"Morris ""Mud"" Himmel has a problem. His parents desperately want to send him away to summer camp. He hates going to summer camp, and would do anything to get out of it. Talking to his ...",PG,True,English,Camp Nowhere,USA,"Andrew Kurtzman, Eliot Wald",,5.9,Jonathan Prince,26 Aug 1994,1994,,96.0,https://images-na.ssl-images-amazon.com/images/M/MV5BODk1NTE1NTY4MF5BMl5BanBnXkFtZTcwNzA4NjUyMQ@@._V1_SX300.jpg,"7,337",tt0109369,John Putch, Peter Scolari,Adventure, Comedy
In the Blood 2014.txt,-1.61300469402,-1.60549565419,-0.994810432183,-0.265456347039,-0.278648397733,0.179042028318,0.661456749419,0.339039321942,1.37577688765,-1.77720659811,-1.18761892929,0.180838388671,-0.712765527641,-0.209315820641,-0.297003069825,-0.458772930362,1.39414317518,-0.333815363968,-0.385437933748,1.09546731715,1.1970052168,1.12640437815,-1.4046815121,-0.705270970551,-1.43367424989,-0.169037542153,1.56356389838,-0.579104798449,1.14930188164,-0.933644689437,-0.134982691586,-0.724919620869,-0.749394456577,-1.40628581803,0.456651280314,-1.68244185397,2.34631153064,-1.53120829708,-0.907085592599,-0.941817670343,-0.537646536413,0.556345657087,-0.908245901506,0.0963705418259,"When her husband goes missing during their Caribbean vacation, a woman sets off on her own to take down the men she thinks are responsible.",R,True,English,In the Blood,"UK, Puerto Rico","James Robert Johnston, Bennett Yellin",40.0,5.8,John Stockwell,18 Apr 2014,2014,,108.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3OTQ0NDcxNjNeQTJeQWpwZ15BbWU4MDI2OTQ4MjEx._V1_SX300.jpg,"8,899",tt2101570,Gina Carano, Cam Gigandet,Action, Crime
Barbie and the Secret Door 2014.txt,1.56492847496,1.52832774011,1.50908322426,0.620411188247,-0.472724576697,-1.14493499285,-1.31275089479,0.79136953758,-1.15585716071,1.49870909555,0.641859797151,-0.542295397826,0.434917093184,0.75481617509,0.19000648295,0.416612501254,-1.47654520401,0.762666411172,0.162642849139,-2.26664118389,1.0935834008,-0.901120528852,-0.00904644861973,0.285013208496,1.56852629472,-0.384115830047,-1.20011770861,0.42442792132,0.580106511139,1.20562607111,-0.970719831541,-0.125144982387,0.0349490737108,0.768752263795,-0.139368683801,-1.00075106279,-0.632111520954,-0.512793209709,0.846423558631,0.852807584172,0.544296951484,-0.329733083978,0.469971669328,0.327161991089,"Alexa is a very shy princess from a contemporary, modern kingdom who discovers a secret door that opens to a magical land.",,True,English,Barbie and the Secret Door,USA,Brian Hohlfeld,,5.7,Karen J. Lloyd,07 Aug 2014,2014,,81.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NTg3ODY2MF5BMl5BanBnXkFtZTgwODk3Mjg1MjE@._V1_SX300.jpg,537,tt3921852,Kelly Sheridan, Brittany McDonald,Animation, Family
Kidulthood 2006.txt,-2.35820263814,-2.26262091685,-0.594134473544,-0.737636149127,-2.26059089108,-1.13869166676,-1.22329377455,-1.44663926991,2.31996678366,-2.62216701279,-1.77648878222,0.306230226287,-1.44943951979,0.338039233042,0.579004235824,-2.25623816386,0.517733503118,0.36098425263,-1.77709237358,-0.391570450903,0.399378616564,1.73854812262,-1.49897276846,-0.748530713326,-1.60358315308,1.05871995127,1.17495410707,-1.36228330575,1.0083856748,-1.0861385209,0.862344018532,-2.02832430127,-1.77042674154,0.444578536024,-0.727455134438,-1.06202419335,1.25413743178,-1.35764496686,0.901950955763,-0.300144834958,1.43746700403,0.466000489841,-1.06787210913,0.629925204603,A day in the life of a group of troubled 15-year-olds growing up in west London.,R,True,English,Kidulthood,UK,Noel Clarke,,6.8,Menhaj Huda,03 Mar 2006,2006,2 wins & 1 nomination.,89.0,http://ia.media-imdb.com/images/M/MV5BMzg2Nzc2MTg0N15BMl5BanBnXkFtZTcwMDc1NzA0Mw@@._V1_SX300.jpg,"14,741",tt0435680,Aml Ameen, Red Madrell,Crime, Drama
Cornered 2008.txt,-1.95988779434,-1.72277994887,-0.477163090213,0.665042617485,-1.99169005787,-0.812682317383,-1.44798668683,-0.975498256868,1.54698137285,-1.74622909734,-0.887539544866,-0.544738878273,-1.9315857556,-0.798029437673,1.68187777747,-2.43501125313,-0.0029504501059,0.148215704341,-2.24789062925,-0.592684974463,0.401994344145,1.24529750831,-1.65381487679,-0.549449292112,-1.95251626918,0.249097493433,0.550544427622,-1.20090716413,0.0382188092433,-0.443390515816,-0.311753447482,-0.420836329069,-0.895187491124,0.0753757493028,-0.165331018994,-0.477959402733,0.821707576016,-1.11181212969,-0.568006772274,-0.909196591359,0.238931914523,0.244773972104,-0.394036350501,1.09445205392,Canadian flyer Laurence Gerard finds that his wife has been murdered by a French collaborator. His quest for justice leads him to Switzerland and Argentina.,APPROVED,True,English,Cornered,USA,"John Paxton (screenplay), John Wexley (story and adaptation)",,6.7,Edward Dmytryk,25 Dec 1945,1945,,102.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NDU4NzExNF5BMl5BanBnXkFtZTYwNjg5Mjc4._V1._CR4,13,207,310_SX89_AL_.jpg_V1_SX300.jpg","1,307",tt0037615,Dick Powell, Walter Slezak,Drama, Film-Noir
Corky Romano 2001.txt,-0.971016723419,-0.13236397503,-0.201570252205,0.484728882092,-0.134203647948,-0.591665539655,-0.403854331322,0.171418162084,0.135373629088,-0.176702771867,0.285953335445,-0.520329910929,-0.335134557911,-0.270197067531,-0.214796526859,-0.653482370528,0.21105470673,0.170361022965,-0.96643931548,-0.517260658239,0.811850668942,0.211701441424,-0.349926686473,-0.186670772145,0.0627372143409,-0.64773933861,0.314659940912,-0.159735552262,0.648019367976,-0.0669021549537,0.236570396497,-0.159879769763,-0.594811702299,-0.283325553294,-0.0544163915581,-0.0636189424153,0.45194211034,0.127673485764,-0.577973822301,-0.772281498682,0.0873766612124,-0.0824573904548,-0.493408204918,1.21493362486,The loser son of a Mafia honcho must go undercover for the FBI.,PG-13,True,English,Corky Romano,USA,"David Garrett, Jason Ward",20.0,4.6,Rob Pritts,12 Oct 2001,2001,1 nomination.,86.0,http://ia.media-imdb.com/images/M/MV5BMjE0NjIyNzk5NV5BMl5BanBnXkFtZTcwNzEyNTMyMQ@@._V1_SX300.jpg,"10,928",tt0250310,Chris Kattan, Vinessa Shaw,Comedy, Crime
Meet The Robinsons 2007.txt,0.774052851295,0.580884505275,0.649040243234,-0.208298915895,0.132013757297,-0.2449473549,-0.366390434407,0.0579197437237,-0.100072608713,0.578174895534,0.401540911333,-0.201127628317,-0.570425706052,0.0896522111129,-0.288400708412,-0.836231159576,-0.621934333956,0.548955050919,-0.243643004056,-0.663395603616,-0.004464985485,-0.344526082156,-0.224166407892,-0.185122273116,-0.24753818718,0.135996230091,-0.511418994678,0.344125983518,0.138060835614,-0.14541544504,0.417458084116,-0.560866348006,-0.229457005421,0.448708231404,-0.292407715702,-1.10776186696,0.0256449630336,-0.0226190107601,0.37624243499,0.569225887155,0.22780698274,0.0518029555273,-0.158410332806,0.982962858725,"Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.",G,True,English,Meet the Robinsons,USA,"Jon Bernstein (screenplay), Michelle Bochner Spitz (screenplay), Don Hall (screenplay), Nathan Greno (screenplay), Aurian Redson (screenplay), Joseph Mateo (screenplay), Stephen J. Anderson (screenplay), William Joyce (based upon the book ""A Day with Wilbur Robinson"" by)",61.0,6.9,Stephen J. Anderson,30 Mar 2007,2007,1 win & 10 nominations.,95.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NTU4MDY5OV5BMl5BanBnXkFtZTcwMzY0MjM0MQ@@._V1_SX300.jpg,"68,129",tt0396555,Angela Bassett, Daniel Hansen,Animation, Adventure
Under The Volcano 1984.txt,-0.820211525579,-0.511897841279,-0.03536805539,0.465721763725,-0.490982272339,0.354346726237,-0.0787045831164,-1.118605083,1.02499816415,-1.14888363287,-0.204798775889,0.747583482825,0.211812372084,0.0287775242065,0.773513557993,1.0342420999,-0.118867450949,-0.34594180185,0.455589889298,-0.482349929314,0.22532485106,-0.402524707185,0.732018982152,1.75937743498,1.04801517035,0.591157327571,1.38845957389,0.268960888527,-0.365523734104,0.455695045584,0.121038999994,0.798678821997,0.118610548834,-2.32769604092,1.38806746405,-0.630730268278,0.707780534131,0.974724320313,-0.396658270744,-0.573498633126,-1.29453718584,-2.23700362682,-1.14028621869,0.92316589167,"Against a background of war breaking out in Europe and the Mexican fiesta Day of Death, we are taken through one day in the life of Geoffrey Firmin, a British consul living in alcoholic ...",R,True,English,Under the Volcano,"Mexico, USA","Malcolm Lowry (novel), Guy Gallo (screenplay)",,7.1,John Huston,13 Jun 1984,1984,Nominated for 2 Oscars. Another 3 wins & 5 nominations.,112.0,http://ia.media-imdb.com/images/M/MV5BMTU2ODg3NDI1OF5BMl5BanBnXkFtZTcwNDcxNzM1MQ@@._V1_SX300.jpg,"3,587",tt0088322,Albert Finney, Jacqueline Bisset,Drama,Drama
Under The Cherry Moon 1986.txt,-0.307783769958,0.264556956011,-0.655994580108,0.385215050691,-0.0575201691029,-0.585082391025,-0.542273519825,0.392533540446,0.654230592305,-0.562475839369,0.543966350373,-0.288167596347,1.05280000624,0.011115574801,-0.130674281939,0.250903967664,0.490387923559,0.622952501635,0.930141217443,0.0155424906997,0.597972239741,0.748965323519,-0.0211544716814,-0.331094709461,0.766668885838,-0.49461395764,-0.0467632821084,-0.996489954245,1.36627229867,-0.877974460979,-0.648055307679,-0.0174694287427,-0.788259977424,0.229893086327,-0.365530406091,-0.636391949973,0.369354246209,-0.785039003989,-0.122633656844,-0.484546468407,1.19092848313,-0.161115104736,0.549075086591,0.413941600159,"Two brothers from Miami are in the Mediterranean, enjoying life by scamming money off of rich women. One day, they read about a young woman set to inherit $50 million from her father. At ...",PG-13,True,English,Under the Cherry Moon,USA,Becky Johnston (screenplay),,4.9,"Prince, Michael Ballhaus",02 Jul 1986,1986,5 wins & 4 nominations.,98.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDU0OTY3MV5BMl5BanBnXkFtZTcwMzExMDcyMQ@@._V1_SX300.jpg,"2,370",tt0092133,Prince, Jerome Benton,Comedy, Drama
Last Days 2005.txt,0.678210751982,0.980949095392,0.021050508678,-0.870639878282,-0.223526544491,-0.935398746162,-0.385955357968,0.228024619468,-1.07610695731,0.997328648648,0.445384545001,-0.381369576124,0.220331600522,0.0104549997025,0.650387794777,0.70424259435,-0.0193217344347,0.590843600952,0.183793887786,-0.858426432422,-0.295987604878,-0.252054477825,0.631310326433,-0.701314981513,0.417746501959,-0.327875996438,-0.924189968067,0.761633165007,0.24556755621,0.886273452832,-1.35693948889,0.493750038285,-0.539737903172,-0.266957522163,-0.422018802403,1.01389720343,0.508335296156,-1.16664510883,-0.00845142117012,0.800347778072,-0.0962199517412,0.451378550527,-0.589787030828,0.400031472647,A Seattle musician's life and career are reminiscent to those of Kurt Cobain.,R,True,English,Last Days,USA,Gus Van Sant,67.0,5.8,Gus Van Sant,13 May 2005,2005,1 win & 5 nominations.,97.0,https://images-na.ssl-images-amazon.com/images/M/MV5BNDMyMzM2MTYxNV5BMl5BanBnXkFtZTcwOTExNDAzMQ@@._V1_SX300.jpg,"19,013",tt0403217,Michael Pitt, Lukas Haas,Biography, Drama
Omega Doom 1996.txt,-0.588520754142,-0.306413231257,1.93479788658,-0.25551422005,-1.07501819506,-0.899788129054,-0.887680678383,-1.7388061243,-0.154321517682,-0.665720870871,0.450280877261,0.00923007211604,-0.141125862031,0.438449291379,0.625907173142,-0.0226983268385,-2.2059332629,0.55144856796,-0.209310152947,-0.716746754915,0.50236484301,-1.39508678174,0.947961356121,1.83970749218,1.02136016127,1.96667836774,-0.528590135585,-0.955780422989,-1.87503360569,0.638807178906,-1.2792324026,0.849720961874,0.289308825863,1.95320884222,-0.832240779385,0.104338999958,-0.96658728269,0.387123546696,0.870017882834,-0.140687695681,0.884743597065,0.648090285432,-0.0841055363608,-1.30941983735,"After earth is taken over by an army of robots, the small number of humans left are forced into hiding. In the nuclear winter, only droids walk the face of the earth, in fear of the rumored...",R,True,English,Omega Doom,USA,"Albert Pyun (story), Albert Pyun (screenplay), Ed Naha (screenplay)",,4.5,Albert Pyun,08 Jul 1997,1996,,84.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNTk5MTIxM15BMl5BanBnXkFtZTcwNjYxMzcyMQ@@._V1_SX300.jpg,"2,459",tt0117238,Rutger Hauer, Shannon Whirry,Drama, Sci-Fi
Midnight Sex Run 2015.txt,-0.874156497117,0.430851423816,-0.148472975826,-0.120407192568,-1.31417998604,-1.08653300616,-1.13405044227,-0.464873829046,0.289248651484,-0.715009030908,0.202651771711,0.0792505416466,-0.576128947432,0.662723819445,1.64429487173,-0.775348176048,0.360465832727,0.669299824173,-0.581747260932,-1.1707602636,0.196863122032,1.11132386187,-1.50278287209,-0.691780662968,0.134326134837,0.501929035932,-0.388804377772,-0.6724087731,0.873152141281,0.133647829822,1.35817698303,-0.880700601046,-0.781879384641,0.166097433355,-0.408484788455,-0.943423258331,0.272429765816,0.66513705307,0.188441829282,0.239522200241,0.654357598161,5.02727469791e-05,-0.392821166821,0.874909516634,Two men are sent on a quest to save their dads in 24 hours.,,True,English,Midnight Sex Run,USA,"Ted Beck, Jordan Kessler",,1.5,"Ted Beck, Jordan Kessler",28 Apr 2015,2015,,100.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NDQ0NjIyMV5BMl5BanBnXkFtZTgwMjA5ODAyNTE@._V1_SX300.jpg,243,tt3104656,Jordan Kessler, Ted Beck,Action, Adventure
Louis CK  Oh My God 2013.txt,-1.12446091664,-1.015794021,2.07914648568,-1.3668174472,-1.63618843685,-0.925208043715,-1.09335716273,-2.18297913102,0.356477378036,-0.986824690385,-0.850737773447,1.55474281797,0.498694309463,1.47835297861,2.23278158705,-0.253818474175,-1.85913807019,-0.383663179658,0.102272379179,-0.178859754968,-0.9575188945,-1.03970532316,0.746618325047,1.18870946396,0.766667034437,1.65207963821,-0.0609265762508,-0.741229674184,-1.68217823644,1.93096165398,-0.201368215635,-0.47019160666,0.0911852752601,0.111872384614,-0.680431451089,1.98524028512,-0.893620540839,1.0504550677,1.10859923107,2.45658831474,-0.24084226001,-0.220272625477,0.13354518366,-1.41576746371,"In February, 2013, Louis brings his impish nihilism to Phoenix, Arizona. He talks about an old lady and her pet, living in Manhattan, experiencing his body's aging (he's 45), men's ...",TV-MA,True,English,Louis C.K. Oh My God,USA,Louis C.K.,,8.4,Louis C.K.,13 Apr 2013,2013,Won 1 Primetime Emmy. Another 6 nominations.,58.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ4NjQwOTYzNl5BMl5BanBnXkFtZTcwNjU2NjczOQ@@._V1_SX300.jpg,"6,060",tt2510998,Louis C.K.,Louis C.K.,Documentary, Comedy
Confidence 2003.txt,-1.02456630759,-1.09585749869,-1.08867482484,0.0510772236872,-0.390922120507,0.507779056702,-0.141118713727,0.103710532365,0.948435133227,-1.3109241477,-0.466039779309,-0.808530121968,-1.2464009733,-0.940240225251,0.821744241562,-1.22044516727,0.945823260552,-0.875809814702,-0.764480498203,1.13870253034,0.336188311192,1.49405329828,0.222982650399,-0.479250878071,-1.22770096202,-0.739099216918,-0.184368961865,-0.33789342769,0.687735532112,-0.196870353382,1.31726497402,0.592908443766,1.16381541201,0.291308649101,0.000882266760566,-0.154027371585,-0.512362717355,2.07572775097,-0.125498630819,-0.501945961494,-0.143399579837,0.608787232095,-0.0192964896868,-0.598115852477,"Jake Vig (Burns) is a consummate grifter about to pull his biggest con yet, one set to avenge his friend's murder. But his last scam backfired, leaving him indebted to a mob boss (Hoffman) and his enforcer.",R,True,English,Confidence,"USA, Canada, Germany",Doug Jung,59.0,6.7,James Foley,25 Apr 2003,2003,,97.0,http://ia.media-imdb.com/images/M/MV5BOTM3NTQyMDAtMTg0OC00MDlkLWE1YTMtODBhNmY1ZWQ0OWVlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"30,695",tt0310910,Edward Burns, Rachel Weisz,Crime, Thriller
Two for the Road 1967.txt,0.480867527567,0.53297601579,0.77651273027,-0.871144268441,-0.0432235092882,-0.0269991045783,-0.287092969503,-0.317774714768,0.149233248048,0.121670915571,0.48964787734,0.415719265741,0.698459640474,0.768977000313,-0.0524658695481,0.140700853409,-0.540230817454,0.602660211664,0.584071742004,-0.097205060293,-0.488806407543,-0.362935901156,-0.500238050973,-0.487921186012,-0.252904384865,0.335593872174,0.037557720476,-0.0549213494385,0.285027935734,-0.166242952021,0.156804844346,-0.12684870125,0.179719694816,1.48387407947,-0.577100769056,-0.363731265506,-0.645791803363,0.602378633731,1.04144333972,-0.345158885838,1.13927187671,-0.107801656755,-0.123573819982,-0.763726145377,A couple in the south of France non-sequentially spin down the highways of infidelity in their troubled ten-year marriage.,APPROVED,True,English,Two for the Road,UK,Frederic Raphael,,7.6,Stanley Donen,27 Apr 1967,1967,Nominated for 1 Oscar. Another 4 wins & 4 nominations.,111.0,http://ia.media-imdb.com/images/M/MV5BNzg2ZjhmZjItNWVkYi00ODQ0LWI4NTUtNGY4NmNjNGUwNDkxXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"8,947",tt0062407,Audrey Hepburn, Albert Finney,Drama, Comedy
Rich Hill 2014.txt,0.245509434311,-0.18133807937,1.41357641072,-0.986718067149,-0.521642787148,-0.617214352029,-0.818552949464,-0.17346364128,-0.239442235595,0.619948493828,0.378654707642,0.297304437917,-0.88567413054,0.818332131297,1.13844708611,-1.56894010058,-1.53077409404,0.609774509271,-1.14417025267,-0.497170414468,-1.00188925626,-0.850600767293,-0.583570769182,-0.76000796774,-0.827710828545,1.37809452264,-0.582925484268,-0.978424122412,-0.501731022223,-0.0650376989805,-0.542044315788,0.0170702566181,-0.213055605685,1.74977493631,-0.767786928898,0.405337035587,-1.69641732253,-0.64620835554,1.63426862009,2.50282331683,0.72561238504,3.17816482351,1.46752069007,-0.185966437285,Rich Hill intimately chronicles the turbulent lives of three boys living in an impoverished Midwestern town and the fragile family bonds that sustain them.,NOT RATED,True,English,Rich Hill,USA,,75.0,7.3,"Andrew Droz Palermo, Tracy Droz Tragos",01 Aug 2014,2014,4 wins & 5 nominations.,91.0,http://ia.media-imdb.com/images/M/MV5BNTI2NDk0NDA0MF5BMl5BanBnXkFtZTgwODM1NDkwMjE@._V1_SX300.jpg,"1,802",tt2548738,Alyssa Jewell, Andrew Jewell,Documentary, Biography
