,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,Words,DiversityW,WordL,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X
Silent Night Deadly Night 5 The Toy Maker 1992.txt,0.584111183343,0.804057137447,0.381679242624,0.32591397466,0.362329550452,0.051405763683,0.121839176613,0.514552392949,0.232641597724,0.610963747856,0.990849476395,0.165738358219,0.714150199125,0.43840484658,0.431149209234,0.679533708215,0.394808535927,0.998768613781,0.727688139536,0.251115171565,0.72921111971,0.327955236515,0.637421396688,0.0849893501171,0.457926640183,0.638233772819,0.150724290569,0.0513460215713,0.775450418956,0.0804333495185,4522.0,0.180229986732,3.24834144184,0.232419283503,0.174701459531,0.0667846085803,0.108137992039,0.0373728438744,0.0747456877488,0.015701017249,0.181114551084,0.0373728438744,0.00331711632021,0.0
Corporation The 2003.txt,0.599833057778,0.743716986792,0.328728400527,0.388375458099,0.776355485192,0.634824328253,0.814554055491,0.520690236398,0.0643706477299,0.949801860561,0.850871316707,0.0567356564473,0.431172597391,0.0777520276716,0.266256577147,0.991497198286,0.294263195097,0.272269775937,0.817566636488,0.920470387804,0.928629931351,0.0760128350791,0.999795560487,0.423058626968,0.925959646842,0.460724973689,0.0416285900414,0.604646066774,0.0592801472093,0.992753874225,20193.0,0.178279601842,4.17991383153,0.200614074184,0.218392512257,0.105531619868,0.0613083741891,0.0593274897242,0.0591294012777,0.0387758134007,0.099390878027,0.0329322042292,0.0097558559897,0.0
Snakes On A Plane 2006.txt,0.303498367944,0.679141737611,0.0796982095974,0.844878699098,0.468134245364,0.254148184805,0.316296446533,0.866465969771,0.365778875696,0.777204526624,0.958421248534,0.0270643844987,0.403118952476,0.0994834866888,0.33595838191,0.336337648685,0.809343067688,0.874916505443,0.290884193062,0.468786686892,0.962018292906,0.704726663908,0.826906356986,0.169081452383,0.690114615059,0.146809512597,0.0925529889253,0.173882854793,0.890379962927,0.295998068445,12515.0,0.14222932481,3.0779864163,0.173871354375,0.17459049141,0.0572113463843,0.244027167399,0.0476228525769,0.0535357570915,0.0123052337195,0.119216939672,0.0273272073512,0.00479424690372,0.0
Largo Winch 2008.txt,0.592062824634,0.499897455196,0.206166992838,0.203221018758,0.572545182079,0.506013658085,0.490717465033,0.476892556227,0.282170887925,0.486687015594,0.92884662073,0.120143726199,0.793740178495,0.213074264509,0.389401527394,0.971059910814,0.63442033044,0.697662858216,0.898483827322,0.800707504459,0.727105781248,0.286849016654,0.984620379318,0.349177863597,0.493921329214,0.420705632789,0.282169412539,0.267574137889,0.488834227028,0.456400318911,7674.0,0.193119624707,3.45543393276,0.196247068022,0.190904352359,0.0680218921032,0.175267135783,0.04248110503,0.0538180870472,0.0136825645035,0.140865259317,0.0346624967422,0.00794891842585,0.0
Not Fade Away 2012.txt,0.386850674375,0.447874429167,0.226194721144,0.312495622667,0.357032303388,0.268463438352,0.327087548497,0.417679829705,0.416680037299,0.485664042368,0.726639013002,0.221688576079,0.607409812143,0.261631174836,0.79628126915,0.759348713878,0.745777107067,0.661698699697,0.583254634585,0.579632121222,0.669436484424,0.707565739884,0.923951673714,0.393335816003,0.650849126618,0.511306931244,0.302356371067,0.275516338966,0.598195562276,0.693795210349,9969.0,0.200822549905,3.3682415488,0.190791453506,0.195506068813,0.0678102116561,0.178653826863,0.0414284281272,0.0579797371853,0.0164509980941,0.132009228609,0.0337044839001,0.00742301133514,0.0
Year One 2009.txt,0.424066082921,0.800402032008,0.387939788929,0.425962441131,0.272985151867,0.0584623977357,0.130746364288,0.385923033384,0.222306693574,0.755519662293,0.979473774407,0.100195096383,0.725860600647,0.33418476498,0.649688304505,0.87104775309,0.306288639936,0.976238918467,0.731720599528,0.268718866854,0.881428340901,0.272948079362,0.968649502165,0.348004639953,0.921195381363,0.493519008096,0.0614748673516,0.15425138145,0.565430201918,0.614833271198,16407.0,0.121838239776,3.07947827147,0.195587249345,0.139208874261,0.0605229475224,0.227463887365,0.0394343877613,0.0630218809045,0.0148717011032,0.142256353995,0.0260864265253,0.00627780825258,0.0
Not Cool 2014.txt,0.40525461617,0.818607023545,0.481901098599,0.236099778937,0.210072033092,0.0402766589241,0.0763423150613,0.389102999546,0.359796743939,0.627584043741,0.895183576571,0.366592795975,0.627429243515,0.648732979463,0.718413676334,0.605883994278,0.429576780653,0.97518921956,0.530270418057,0.169581956631,0.721098484724,0.510863225774,0.763698935166,0.109094554681,0.805646853917,0.609791230535,0.137655399227,0.147322626832,0.704782047773,0.772419297799,14234.0,0.139103554869,3.19088098918,0.189335394127,0.152241112828,0.0601376984685,0.207390754531,0.0498103133343,0.073907545314,0.014472390052,0.143248559786,0.0292960517072,0.00463678516229,0.0
Northanger Abbey 2007.txt,0.861705932912,0.927865138938,0.480422295147,0.184435948243,0.582826516012,0.117534694305,0.222420349663,0.517356650622,0.0665340334326,0.891117377386,0.994553428924,0.355659933884,0.967838478598,0.506557785533,0.377625159986,0.998486759255,0.306374035818,0.991484046352,0.972893679727,0.309030369547,0.223393649207,0.0529412099113,0.984453014216,0.311162812054,0.892645306298,0.529790296209,0.18984302047,0.189509612848,0.566218580045,0.452084378218,11991.0,0.140772245851,3.35401551163,0.189225252273,0.162371778834,0.063714452506,0.200400300225,0.0474522558586,0.0737219581353,0.025352347594,0.142023184055,0.0281878075223,0.00467016929364,0.0
Darwin Awards The 2006.txt,0.313888212602,0.564652575372,0.438305296378,0.449484033964,0.295241179903,0.243700809794,0.166997555926,0.327728503017,0.317744622367,0.609876493008,0.851841347514,0.111509183882,0.432884796572,0.263028486945,0.612535170412,0.576068186168,0.337841345284,0.7013499541,0.367507738963,0.394493304986,0.857404213696,0.246999019162,0.970482497021,0.404760280478,0.64259862576,0.504361838434,0.200104624117,0.158356861988,0.318635133873,0.760767258586,11236.0,0.178355286579,3.29734781061,0.174706301175,0.183250266999,0.0657707369171,0.225436098256,0.0398718405126,0.0582057671769,0.0131719473122,0.114809540762,0.0248309006764,0.0105019579922,0.0
Yip Man Jung gik yat jin 2013.txt,0.351859237728,0.55595955465,0.153811291665,0.555103383139,0.522038889631,0.420719622872,0.484141469004,0.5862911046,0.281628648427,0.614147162777,0.931921740845,0.0714094558808,0.576635926165,0.121491298981,0.364849038584,0.924415205147,0.721075176676,0.783733078619,0.673744556543,0.746491533359,0.904034681491,0.370758706037,0.931084791954,0.250745012218,0.512695308052,0.385210443194,0.23906759992,0.21309509187,0.579270571891,0.329768563414,7671.0,0.205970538391,3.37830791292,0.200756094381,0.205579455091,0.0647894668231,0.17885542954,0.0427584408812,0.0595750228132,0.0170773041324,0.133489766654,0.0314170251597,0.00703949941338,0.0
Only God Forgives 2013.txt,0.303055477186,0.414175817896,0.207750423581,0.235176487239,0.330448302124,0.103973035042,0.136312468597,0.384273190043,0.220352418148,0.268260322389,0.959635791549,0.137047818374,0.737919650166,0.298518177218,0.473171044405,0.811255426706,0.546561121558,0.98678989933,0.867525077477,0.686388479949,0.746754334931,0.481103511751,0.844064582191,0.0750741056607,0.284466344313,0.639345708178,0.360823763964,0.0105019069772,0.690304328568,0.0436978574254,1994.0,0.241223671013,3.1664994985,0.230190571715,0.126880641926,0.0546639919759,0.185055165496,0.037111334002,0.0687061183551,0.0175526579739,0.189067201605,0.0290872617854,0.00501504513541,0.0
Unicorn City 2012.txt,0.386889644317,0.738976171477,0.361143007147,0.508026572553,0.41934652856,0.165888262201,0.246609836085,0.535267023865,0.303867546056,0.714082029945,0.965700759486,0.089078815307,0.539414096345,0.320448632765,0.445603764063,0.8263478202,0.45167472014,0.926166718229,0.543067973221,0.279634755667,0.954955656936,0.318993440614,0.963589359462,0.443782253199,0.881634994651,0.46008886522,0.0898768606729,0.26159373516,0.648233396241,0.664378662264,10452.0,0.185036356678,3.28099885189,0.179869881362,0.178913126674,0.0654420206659,0.208859548412,0.0415231534635,0.0587447378492,0.0186567164179,0.128779181018,0.031668580176,0.0078453884424,0.0
Brothers Bloom The 2008.txt,0.464404413693,0.719062120113,0.332873195708,0.3943552453,0.26202735449,0.145735605847,0.137689272188,0.38460765895,0.332799180017,0.614987047252,0.914409317974,0.163114041152,0.701551452055,0.349598998763,0.650887307486,0.860259457888,0.472865858423,0.889493836926,0.666413233633,0.298678496658,0.758694849815,0.384238930462,0.975006609373,0.457835658998,0.880873038412,0.455188251619,0.117421265721,0.185028444943,0.542991967289,0.718041056696,9731.0,0.175110471688,3.28527386702,0.189497482273,0.164731271195,0.0649470763539,0.191038947693,0.0460384338711,0.0619669098757,0.0200390504573,0.135957250026,0.0293906073374,0.00770732709896,0.0
Gigante 2009.txt,0.403387746063,0.810800166689,0.20026267621,0.742435924365,0.301012690227,0.107339181842,0.144992368583,0.672910435481,0.122380756753,0.833570198858,0.993717533395,0.0213115941098,0.24125188973,0.172638739483,0.33941198415,0.181479259121,0.437231888852,0.981113115543,0.205662101848,0.295625321467,0.923569987769,0.464679575264,0.540581398076,0.0194600746127,0.288237676452,0.294403277429,0.0834878498936,0.0741104142051,0.620918411927,0.183199070615,2654.0,0.225320271289,2.86510926903,0.169932177845,0.172946495855,0.0357950263753,0.299547852298,0.0278824415976,0.059155990957,0.0101733232856,0.123587038433,0.0222305953278,0.00904295403165,0.0
Zankoku hanten Cruel Restaurant 2008.txt,0.504057682177,0.845401179795,0.311026780464,0.644551299274,0.45525133997,0.18389807817,0.182465712776,0.49457785108,0.0813971805975,0.892329928646,0.993003010827,0.0625638662485,0.77777229739,0.157757284707,0.436259694493,0.960289462024,0.370345722243,0.940414974526,0.790864571551,0.488994398609,0.939219282015,0.211233786982,0.958213021774,0.212140329259,0.829148038704,0.412356227896,0.165031086428,0.164794155818,0.36659765067,0.677536416324,3320.0,0.197289156627,3.41987951807,0.206927710843,0.173493975904,0.0545180722892,0.196987951807,0.0385542168675,0.078313253012,0.00602409638554,0.152710843373,0.021686746988,0.00150602409639,0.0
14 numara 1985.txt,0.37491247278,0.407918915516,0.31086477317,0.32324595523,0.268081000412,0.17632472894,0.171683239015,0.484946053203,0.44025207985,0.223230137778,0.964051025568,0.279758455081,0.774820153287,0.469686498582,0.515459758762,0.669136046342,0.398563651127,0.974243553725,0.696827013811,0.542493940632,0.856769102341,0.297473442587,0.875943543149,0.282076117416,0.614334607182,0.625301610476,0.429788466825,0.00813564244057,0.699210032205,0.111939259844,6085.0,0.150369761709,3.03138866064,0.230731306491,0.140509449466,0.0543960558751,0.194905505341,0.0364831552999,0.0736236647494,0.00969597370583,0.17863599014,0.017419884963,0.00788824979458,0.0
Viva Zapatero 2005.txt,0.433638521699,0.313253401171,0.682666888512,0.208861642436,0.391257216577,0.435080794704,0.345890035892,0.1267122939,0.118475179572,0.74004599986,0.436100903259,0.490560104159,0.478176594708,0.364249999087,0.263050760631,0.988001688904,0.0821031862468,0.270896374602,0.665132964427,0.822042883377,0.433191457863,0.0226840012279,0.999276149635,0.577247282455,0.772387392333,0.815469873579,0.588816127728,0.282383013415,0.00610919437167,0.964636368737,8862.0,0.210787632589,3.91503046716,0.194425637554,0.222748815166,0.0830512299707,0.140487474611,0.0568720379147,0.0610471676822,0.0290002256827,0.0761679079215,0.0323854660348,0.013089596028,0.0
Hot Shots 1991.txt,0.329589678234,0.635518731802,0.293680721848,0.582358127014,0.38415508473,0.243091557685,0.234855653874,0.47856845402,0.373912737539,0.594918440186,0.933635850156,0.0908492430158,0.518915028888,0.248855905515,0.594028838491,0.74624214988,0.524210754305,0.775146215813,0.401100126102,0.323762376685,0.843137376653,0.389659290345,0.935838060706,0.527198632054,0.778399605566,0.495191609245,0.195105518656,0.225078551097,0.631177142951,0.586931033084,8933.0,0.192880331356,3.17418560394,0.175976715549,0.185044218068,0.0568677935744,0.233068398075,0.0457852904959,0.0544050151125,0.0105227807008,0.126273368409,0.0282100078361,0.00850778014105,0.0
Manglehorn 2014.txt,0.573881426067,0.934841241211,0.296076840438,0.441810873488,0.394847635124,0.0602704964367,0.15099120469,0.537342118231,0.22520421917,0.831733773749,0.994934468582,0.0912906245315,0.780262198712,0.328682408586,0.656658342439,0.843273675122,0.486007498977,0.981398971053,0.783364278538,0.223730733681,0.845530957395,0.442410954579,0.810701206742,0.144584225035,0.884947203416,0.383987904624,0.0321774746485,0.253578609764,0.848419802501,0.59759497569,12285.0,0.135286935287,3.07391127391,0.190883190883,0.145136345136,0.0551892551893,0.225396825397,0.0437118437118,0.0656898656899,0.0190476190476,0.147985347985,0.0281644281644,0.0043142043142,0.0
Snow Day 2000.txt,0.463106094961,0.611789728994,0.20288447983,0.820038909915,0.321230884755,0.324488237871,0.146201829564,0.602134803447,0.332757709386,0.578767428575,0.892628449199,0.154472854602,0.526585620776,0.282039425704,0.397201961175,0.555666278759,0.629858198977,0.946357292055,0.580942299438,0.473860102484,0.523923237008,0.679519991996,0.655649753834,0.22924576571,0.488680044668,0.333879445693,0.448311062694,0.0992543314139,0.602357735847,0.137809790852,8711.0,0.174721616347,3.18918608656,0.181724256687,0.210194007577,0.0542991619791,0.228676386178,0.0483296980829,0.0576282860751,0.0119389277924,0.096888990931,0.0283549535071,0.00528067960051,0.0
The Spoilers 1942.txt,0.356280543338,0.657309276732,0.117343018789,0.714550217352,0.383290802834,0.242008828292,0.169396244046,0.616006416993,0.197366038383,0.72762520128,0.983036368265,0.025233508269,0.435701227747,0.0848343286044,0.574868370273,0.620195552631,0.551502837261,0.828634337732,0.448366433345,0.595516764386,0.84652804109,0.518281357233,0.915745303763,0.125568623658,0.437031620433,0.285521995362,0.150850503499,0.0893845299025,0.523995137609,0.223082181563,11213.0,0.144564344957,3.19834121109,0.203335414251,0.163738517792,0.0692053866048,0.190582359761,0.038259163471,0.0722375813788,0.0163203424596,0.134486756443,0.0356728796932,0.00419156336395,0.0
Sniper 2 2002.txt,0.432906342215,0.431836226737,0.27088104115,0.458320578948,0.408508542087,0.337829388241,0.374121871404,0.428158314171,0.217136374011,0.586991484267,0.872898580512,0.0966931623226,0.559053588259,0.147336300218,0.305008400075,0.857846183648,0.471907874891,0.715495146153,0.593515418797,0.679701184311,0.743534438673,0.22497942851,0.982495302472,0.356781022475,0.61201284757,0.49721198894,0.217407926866,0.192269738494,0.273712763852,0.449487709948,5913.0,0.220700152207,3.38271604938,0.184677828513,0.178927786234,0.0661254862168,0.208861829866,0.0412650093015,0.0588533739219,0.0143751056993,0.126839167935,0.0290884491798,0.0118383223406,0.0
Kismet 1955.txt,0.507871756108,0.599741604402,0.538206092475,0.478311447889,0.468010603013,0.391682347409,0.317691728116,0.313174703439,0.325945069448,0.591917463933,0.915518221206,0.348808483222,0.929779278614,0.437995559438,0.377258075607,0.99060490022,0.290542554202,0.775854780439,0.90488263992,0.45894242611,0.5119224698,0.0295577908967,0.996794535101,0.875944493038,0.977164072093,0.613695875844,0.38693071123,0.255530701379,0.329415266841,0.537107587261,13798.0,0.17611248007,3.4994926801,0.168067835918,0.21430642122,0.0765328308451,0.184374547036,0.0431946658936,0.0537759095521,0.0200753732425,0.122191621974,0.0220321785766,0.00500072474272,0.0
Private Parts 1997.txt,0.410547475037,0.684044779193,0.304375059354,0.299648076054,0.380178950703,0.136807121171,0.185117506375,0.49050773114,0.388317831003,0.512177254645,0.929815288802,0.270602431712,0.737112112473,0.382226753007,0.68626885756,0.793259454318,0.594958645787,0.912044209267,0.62531293233,0.302035242944,0.771651259952,0.520778003387,0.899648491726,0.418608292072,0.792092550525,0.484229063454,0.253014440142,0.216644082737,0.792936035456,0.731920536184,23415.0,0.112662822977,3.16916506513,0.184625240231,0.189408498826,0.0571428571429,0.20333119795,0.0419389280376,0.0567157804826,0.0169549434123,0.139312406577,0.0306213965407,0.00636344223788,0.0
Eat a Bowl of Tea 1989.txt,0.464358216441,0.667453701635,0.0596987282527,0.499774090616,0.542732831799,0.212206456745,0.341592201501,0.78888223457,0.26464043027,0.56209700927,0.97248857817,0.0607528639255,0.502482453297,0.125020377744,0.517043696321,0.652536861274,0.856147386173,0.893317654276,0.698153773004,0.715345214469,0.839422063781,0.767469268079,0.855044281283,0.0975897584153,0.467890331615,0.187097844183,0.141047413102,0.148888915045,0.825763125141,0.15571272274,6515.0,0.179585571757,3.19232540292,0.192785878741,0.176055257099,0.0551036070606,0.2055257099,0.0377590176516,0.0624712202609,0.0118188795088,0.142594013814,0.0353031465848,0.0039907904835,0.0
Quelques jours en septembre A Few Days in September 2006.txt,0.802066186969,0.770088966229,0.156209125779,0.22011759031,0.620005349043,0.19410191327,0.39096822357,0.692585985781,0.0367041204212,0.768881560203,0.99184503044,0.0677653615898,0.801466878693,0.154213227253,0.331760119486,0.984059328133,0.580290816568,0.978438977638,0.945256651744,0.762487696108,0.638382695941,0.171562036091,0.970174423504,0.0312858348399,0.468400989621,0.316563838264,0.172617024497,0.105668460364,0.436353488567,0.199880744239,3351.0,0.233960011937,3.26111608475,0.199343479558,0.161444344972,0.0674425544614,0.213369143539,0.0319307669352,0.0587884213668,0.0199940316323,0.153685467025,0.0238734706058,0.00626678603402,0.0
